player_name,target,games_tested,rnn_tft_mae,baseline_mae,improvement_pct,baseline_wins,rnn_tft_wins,rnn_tft_errors
Tyus Jones,PTS,81,5.189220858127651,4.725925925925925,-9.803262671980095,"{'Best_5_Avg': 18, 'Season_Avg': 15, 'Last_Game': 10, 'Median_5': 10, 'MA_10': 1, 'Median_10': 4, 'MA_5': 2, 'MA_7': 3, 'Median_7': 5, 'Linear_Trend': 5, 'EMA': 1, 'MA_3': 3, 'WMA_5': 1}",3,"[np.float64(0.5827498817907646), np.float64(2.1906680083647245), np.float64(4.708049425540821), np.float64(5.138591006597405), np.float64(4.560110802845534), np.float64(5.022093499331103), np.float64(7.444525629927162), np.float64(5.425396925676642), np.float64(7.047502988038769), np.float64(11.231224389681298), np.float64(5.699253791153302), np.float64(2.9725330234161866), np.float64(5.6378816811898105), np.float64(2.1369902195467887), np.float64(6.159597459187129), np.float64(1.7600099013902089), np.float64(6.399722716786799), np.float64(3.5132858521594468), np.float64(5.945840133993327), np.float64(1.8100326150910924), np.float64(2.2512274465430018), np.float64(2.202397621398852), np.float64(6.588870930906264), np.float64(3.1381622137694514), np.float64(2.0481986546441995), np.float64(10.876596197302977), np.float64(3.1838153125015847), np.float64(7.549457272777531), np.float64(1.4294626397880315), np.float64(13.182627755696164), np.float64(5.114938913807766), np.float64(8.354075294142351), np.float64(8.603433348845922), np.float64(9.606837689749097), np.float64(4.001233488100452), np.float64(12.25742968404818), np.float64(8.054370744615838), np.float64(2.756436474433002), np.float64(0.6652468217947352), np.float64(6.5037574896848405), np.float64(3.2863594021186415), np.float64(3.357386576966979), np.float64(5.409192082173426), np.float64(4.4608876800404875), np.float64(8.332628044775255), np.float64(6.876275908284656), np.float64(2.0597043113123306), np.float64(9.83084537452502), np.float64(1.30684890003009), np.float64(6.683385572054945), np.float64(4.4950049474920615), np.float64(1.5322175470769395), np.float64(3.146343321315177), np.float64(9.52435279643283), np.float64(9.143729466043306), np.float64(10.136793283848936), np.float64(4.753415959160677), np.float64(7.983908592937736), np.float64(0.25688076160896145), np.float64(0.7277723774109273), np.float64(4.8956001591639176), np.float64(4.2446872747419135), np.float64(7.851508680256686), np.float64(3.5527938438290647), np.float64(1.5940018038701602), np.float64(10.440505604517949), np.float64(4.4888353972654045), np.float64(3.1053823325701195), np.float64(7.06761106255029), np.float64(4.615846564088832), np.float64(5.076361149199126), np.float64(3.262475306902921), np.float64(3.1414054448382753), np.float64(4.90068969643648), np.float64(6.16400365081326), np.float64(0.924704261838496), np.float64(6.660589625017783), np.float64(9.43201568661096), np.float64(0.20520290694276433), np.float64(4.250904758842166), np.float64(7.39319544617531)]"
Bam Adebayo,PTS,78,5.888198863359802,6.225641025641025,5.420199476510576,"{'MA_3': 11, 'MA_5': 6, 'Median_5': 5, 'Best_5_Avg': 12, 'MA_7': 2, 'Median_7': 2, 'Last_Game': 5, 'Season_Avg': 7, 'EMA': 2, 'WMA_5': 3, 'Median_10': 5, 'Linear_Trend': 10, 'MA_10': 3}",5,"[np.float64(9.075207163721302), np.float64(5.027049956691812), np.float64(3.876403996010376), np.float64(4.458236319977731), np.float64(16.1800691382928), np.float64(2.1766588635739126), np.float64(6.152174271017085), np.float64(2.0717967131666057), np.float64(8.701170234101557), np.float64(3.1273637938545527), np.float64(12.006425505295592), np.float64(3.5371706620910857), np.float64(17.30266072024837), np.float64(1.904120931302998), np.float64(4.150438334506898), np.float64(10.897202040233633), np.float64(4.666991119167665), np.float64(4.548935265835439), np.float64(2.177528036993124), np.float64(4.384281002430537), np.float64(7.348525645438713), np.float64(2.9870897311279023), np.float64(1.7333674743685705), np.float64(5.397015818042092), np.float64(2.12459375633658), np.float64(4.777400904573433), np.float64(3.683428738830216), np.float64(16.90920181160646), np.float64(1.2644562238250643), np.float64(5.811601014139601), np.float64(6.30614207238807), np.float64(0.9371390440940672), np.float64(15.658211629663384), np.float64(0.4399493930167111), np.float64(0.7286858089063486), np.float64(3.810220186129122), np.float64(6.146642237772419), np.float64(8.154894016551118), np.float64(0.8417033404340657), np.float64(11.063067752101738), np.float64(4.235467811275164), np.float64(4.386962066908875), np.float64(2.682382654430313), np.float64(10.147152356092615), np.float64(3.3592543227161293), np.float64(10.111624225126626), np.float64(1.1569204238651736), np.float64(4.975114120775995), np.float64(4.285361832194944), np.float64(1.2858751498760164), np.float64(6.077710334317718), np.float64(3.5818785692434254), np.float64(1.7078207128932696), np.float64(9.023282045790921), np.float64(1.4374267113266121), np.float64(3.2964172184671874), np.float64(9.454729561668664), np.float64(3.7095940305571204), np.float64(11.703407092439043), np.float64(4.200353367644695), np.float64(4.247801114238705), np.float64(3.282258098410857), np.float64(18.272563853701563), np.float64(13.10758738057018), np.float64(2.7648309288849973), np.float64(7.81811040887408), np.float64(11.501859968178064), np.float64(5.242679635168056), np.float64(10.598775414145432), np.float64(6.009612076458723), np.float64(9.647246517441292), np.float64(4.933400586312974), np.float64(7.2589012419574495), np.float64(0.4903235531731269), np.float64(3.8438449737399303), np.float64(7.414876441983846), np.float64(7.891286633212982), np.float64(1.5895972401431102)]"
Jarrett Allen,PTS,82,5.570913788654888,6.2756097560975626,11.229123460998697,"{'Last_Game': 7, 'EMA': 4, 'Best_5_Avg': 14, 'Season_Avg': 9, 'MA_7': 8, 'MA_5': 5, 'Linear_Trend': 13, 'Median_5': 4, 'WMA_5': 2, 'MA_3': 6, 'Median_7': 1, 'Median_10': 2, 'MA_10': 2}",5,"[np.float64(5.535609398803764), np.float64(1.8193359252189154), np.float64(5.698277297944468), np.float64(3.9608748687506505), np.float64(1.3967975512111828), np.float64(17.322114987726298), np.float64(1.5899428294746514), np.float64(2.6043217587686094), np.float64(0.2366136768024063), np.float64(3.9992903316186386), np.float64(12.345341937412638), np.float64(6.473406200928171), np.float64(3.510308168858698), np.float64(9.804566214979058), np.float64(5.412411723674676), np.float64(7.079945989034581), np.float64(0.9017601547536671), np.float64(6.261907327091976), np.float64(1.1458367113824188), np.float64(12.367467700046515), np.float64(8.539737691790819), np.float64(3.9731642382597485), np.float64(5.4148157509822905), np.float64(2.353410339052733), np.float64(7.538964698802838), np.float64(8.323935192242125), np.float64(3.065534612757057), np.float64(5.518937053231133), np.float64(9.785278667440377), np.float64(6.166600785551253), np.float64(9.835532473076945), np.float64(2.1555865001802452), np.float64(12.420858242302982), np.float64(5.8338306166547085), np.float64(3.340213691286211), np.float64(7.302305816387506), np.float64(0.9138328947926375), np.float64(8.973528356213926), np.float64(2.5017767968438847), np.float64(4.998023901669072), np.float64(2.828394272388973), np.float64(4.898489855640072), np.float64(0.7782470074149792), np.float64(8.908553364052437), np.float64(8.019512745071008), np.float64(0.43514492077334666), np.float64(2.835726434311802), np.float64(6.2636753185280725), np.float64(0.23226443843304168), np.float64(2.4248709520972564), np.float64(9.314284381269834), np.float64(1.9775535519477625), np.float64(0.5820588360715515), np.float64(0.3633773880036504), np.float64(1.9441992839868547), np.float64(4.677657414013964), np.float64(1.1281887187413009), np.float64(6.102552037334416), np.float64(3.088230457509203), np.float64(0.5356238208154025), np.float64(12.537378844112427), np.float64(10.998498807362543), np.float64(0.07056778629930704), np.float64(3.5802796997047412), np.float64(9.902573499597235), np.float64(0.1547053063652708), np.float64(3.863601668911187), np.float64(9.945861583684454), np.float64(5.931132634946437), np.float64(9.769838513507073), np.float64(5.23457430206353), np.float64(0.5850452718001495), np.float64(14.150462069122014), np.float64(10.622983380748494), np.float64(7.625364019319903), np.float64(1.010844106664127), np.float64(15.739814930526844), np.float64(1.8845570919931944), np.float64(5.4055262201171494), np.float64(13.722963922566546), np.float64(3.915252956454678), np.float64(14.402499781428144)]"
Malik Beasley,PTS,82,5.5265071719851475,8.731707317073171,36.707599426985745,"{'Best_5_Avg': 18, 'Linear_Trend': 6, 'Median_10': 4, 'MA_3': 5, 'Median_5': 5, 'Last_Game': 9, 'WMA_5': 3, 'MA_10': 3, 'Season_Avg': 16, 'MA_7': 3, 'EMA': 1, 'Median_7': 3, 'MA_5': 2}",4,"[np.float64(1.4254522370895923), np.float64(0.17687317728055518), np.float64(3.517588069352156), np.float64(12.283042601417197), np.float64(2.7669474521983926), np.float64(4.96688001870881), np.float64(7.065689964079862), np.float64(6.510944526139454), np.float64(7.313149422193096), np.float64(10.441718713481034), np.float64(2.0634962353475164), np.float64(5.794592955994775), np.float64(8.703496324536768), np.float64(0.6345955679124415), np.float64(5.36727004926076), np.float64(0.7963275829713012), np.float64(5.60755496014912), np.float64(2.5102317340474727), np.float64(5.708558154620249), np.float64(8.379848704127678), np.float64(7.703472265397263), np.float64(0.4336698230245908), np.float64(15.306890695054836), np.float64(5.142931554433552), np.float64(4.273624451441226), np.float64(15.020421317296698), np.float64(8.63817584712747), np.float64(4.7920711998980465), np.float64(3.6846525835653168), np.float64(1.9713201501635247), np.float64(0.13715787650709643), np.float64(7.442492756938499), np.float64(18.696747080356076), np.float64(6.437831799538284), np.float64(6.29902783330439), np.float64(12.513638550702428), np.float64(5.868417039730637), np.float64(2.7233928639908456), np.float64(1.5505684691985095), np.float64(0.6709605473145288), np.float64(18.34877426077092), np.float64(5.004834962668056), np.float64(0.41454910621308727), np.float64(2.183600222592812), np.float64(0.27199031487298697), np.float64(0.38367749371602144), np.float64(0.39560864544431595), np.float64(11.597162322168163), np.float64(0.5972289765480276), np.float64(0.2626703245159625), np.float64(15.852155727918014), np.float64(19.370821491821136), np.float64(2.4068211030882054), np.float64(4.756975248844576), np.float64(7.330766795345724), np.float64(3.210626773809512), np.float64(5.094773591148961), np.float64(10.270160010317507), np.float64(7.414564889258902), np.float64(3.5078577577886456), np.float64(1.1299764636201672), np.float64(5.166600327762755), np.float64(4.7488672678381825), np.float64(1.5431741716004659), np.float64(9.018403501237938), np.float64(3.9930401887264964), np.float64(9.557125341026385), np.float64(0.3843699045424618), np.float64(4.904602610400245), np.float64(1.079223845034397), np.float64(0.14743152344128418), np.float64(3.3717959089656517), np.float64(3.271684013163977), np.float64(3.5761082121663), np.float64(11.149730080381197), np.float64(6.815955357811735), np.float64(3.9869902864565887), np.float64(7.227248814941941), np.float64(2.4239114469723617), np.float64(6.017459710360779), np.float64(6.7689205553327145), np.float64(6.873625396254447)]"
Dorian Finney-Smith,PTS,63,4.750179253918552,4.473015873015873,-6.196342440336684,"{'Best_5_Avg': 15, 'Median_10': 4, 'MA_3': 4, 'Median_5': 8, 'Last_Game': 8, 'Season_Avg': 7, 'Median_7': 4, 'MA_7': 2, 'WMA_5': 1, 'MA_10': 4, 'Linear_Trend': 1, 'MA_5': 2}",3,"[np.float64(0.09413579474745148), np.float64(7.026339422228422), np.float64(6.790710914121934), np.float64(7.682053583377771), np.float64(4.017712569487717), np.float64(1.1083089879000685), np.float64(1.6864302545130823), np.float64(6.9448803031036075), np.float64(6.573018003083726), np.float64(0.8594842653180148), np.float64(3.8848818598295978), np.float64(4.8373112087564), np.float64(1.465673447178002), np.float64(9.792736062889555), np.float64(4.418394533843625), np.float64(3.3773251096659873), np.float64(7.870492066136265), np.float64(3.2431054847120713), np.float64(4.674733230714951), np.float64(10.114704884049765), np.float64(8.533573720971987), np.float64(6.748492894299133), np.float64(0.19761960182043303), np.float64(4.406731949891229), np.float64(1.2113599387382905), np.float64(7.568857893811675), np.float64(10.622791030997492), np.float64(7.124219006228936), np.float64(10.080791704045557), np.float64(0.5880039119872809), np.float64(3.3102571437905706), np.float64(5.396547237493728), np.float64(7.012466633422201), np.float64(2.284743257670513), np.float64(2.6577738502189607), np.float64(2.7398163445813584), np.float64(5.11502413332005), np.float64(3.2588804818123265), np.float64(0.40959779907774774), np.float64(6.7387288603132465), np.float64(7.11975341896596), np.float64(4.865285031592976), np.float64(0.23704435761569087), np.float64(4.278350143562641), np.float64(0.1247989936813525), np.float64(7.057467277786353), np.float64(0.2072712027453445), np.float64(3.6770426463329713), np.float64(2.2319417915510025), np.float64(6.175696929720292), np.float64(4.13613128063518), np.float64(9.42030426949928), np.float64(3.4440319928085277), np.float64(0.3722332696497439), np.float64(8.119232652665644), np.float64(0.28737961578670124), np.float64(9.550345703014301), np.float64(10.088427203952545), np.float64(6.883795891247374), np.float64(3.4390809630398795), np.float64(1.0733568882207933), np.float64(7.234896528763116), np.float64(6.768715563880454)]"
Cory Joseph,PTS,50,,3.524000000000001,,"{'Median_10': 4, 'Median_5': 9, 'Linear_Trend': 3, 'Last_Game': 5, 'MA_3': 7, 'Best_5_Avg': 3, 'Season_Avg': 6, 'MA_7': 2, 'Median_7': 3, 'MA_5': 1, 'MA_10': 3}",4,"[np.float64(5.201130603855457), np.float64(1.398708284756606), np.float64(1.4791874854262472), np.float64(3.8804900567903395), np.float64(0.925359196507761), np.float64(1.0513177618436584), np.float64(4.121163039059954), np.float64(4.012600722278613), np.float64(3.3976492739468442), np.float64(2.7321922612895526), np.float64(2.694976280276146), np.float64(nan), np.float64(nan), np.float64(0.6750977840875616), np.float64(2.9552258825555797), np.float64(2.463739311546485), np.float64(1.8233600465264872), np.float64(3.9086048278876637), np.float64(0.6045041464667626), np.float64(3.648154535345969), np.float64(8.041074387567836), np.float64(0.20229573240990728), np.float64(4.278235303276715), np.float64(2.088129694779841), np.float64(4.299489816362504), np.float64(3.888723709187004), np.float64(0.1834843263372683), np.float64(0.4317315762458951), np.float64(2.0230856158809605), np.float64(4.155142860615714), np.float64(0.842333974791325), np.float64(3.857969095368567), np.float64(1.6169462885067372), np.float64(3.8563863022077403), np.float64(5.004657333377752), np.float64(7.081673145571548), np.float64(1.9583979735715769), np.float64(3.8234340836771628), np.float64(6.0653783303734805), np.float64(3.061844564272966), np.float64(4.1837334435325495), np.float64(3.829879869597926), np.float64(1.6145328686455986), np.float64(4.011387966057202), np.float64(3.375430928460532), np.float64(1.6827739729839282), np.float64(0.3170215733515773), np.float64(0.2519814988792213), np.float64(5.477284239056978), np.float64(6.0057497962463575)]"
Julian Phillips,PTS,79,3.245815124455249,2.8860759493670884,-12.464646856124865,"{'Season_Avg': 14, 'Median_7': 3, 'Best_5_Avg': 15, 'MA_5': 5, 'Median_10': 2, 'Last_Game': 8, 'WMA_5': 4, 'MA_7': 4, 'Median_5': 9, 'MA_3': 2, 'Linear_Trend': 4, 'MA_10': 2, 'EMA': 1}",6,"[np.float64(2.559112538865202), np.float64(1.5016299469222485), np.float64(5.342433503266126), np.float64(0.19661426082772593), np.float64(1.4997074052591843), np.float64(3.867341365958281), np.float64(4.649266000976102), np.float64(3.678306828198367), np.float64(1.1518503903639896), np.float64(4.6376880111249275), np.float64(6.82120900165674), np.float64(0.9776972870743768), np.float64(2.011843041694199), np.float64(3.2723897631609473), np.float64(0.11389092996840411), np.float64(1.150487784959445), np.float64(5.438127559215575), np.float64(3.1003104590341364), np.float64(1.5186719647059501), np.float64(0.186119524303467), np.float64(0.7563265878345389), np.float64(3.5055843221269702), np.float64(4.259137414440591), np.float64(2.6902303559519893), np.float64(2.5647688758865037), np.float64(4.855284039380945), np.float64(3.2568897421746694), np.float64(0.9945689078823126), np.float64(5.945201385727503), np.float64(4.982088662327294), np.float64(6.176969119665326), np.float64(2.6097843839192265), np.float64(0.0036529075975613168), np.float64(2.771708999584294), np.float64(5.2188494527278655), np.float64(1.0093054652043003), np.float64(3.533503123914448), np.float64(0.8152420572629282), np.float64(5.348524719128664), np.float64(5.603345341681299), np.float64(0.328485720414319), np.float64(3.625319325056372), np.float64(1.560495664638383), np.float64(1.6406341428007494), np.float64(2.4303124917762515), np.float64(1.1376159022021772), np.float64(0.9022654060568058), np.float64(4.30899738789267), np.float64(0.8776448183735832), np.float64(2.291662273437641), np.float64(0.959526773168506), np.float64(2.8560523842492076), np.float64(4.559151495822715), np.float64(7.6924727040728165), np.float64(3.3615307178052607), np.float64(1.4182822092339373), np.float64(5.762310791707645), np.float64(3.626562459730314), np.float64(3.0942013101045607), np.float64(0.3934087174847294), np.float64(0.7551129103566199), np.float64(4.926149730114938), np.float64(4.538985977896123), np.float64(10.497039762844977), np.float64(0.5223060468589251), np.float64(3.783406576425792), np.float64(2.4623718478421814), np.float64(5.580571321106067), np.float64(6.66564181508275), np.float64(5.616549239409016), np.float64(4.090858402193176), np.float64(0.8917789386871653), np.float64(1.042586638621966), np.float64(4.588208771990293), np.float64(2.3734910566623926), np.float64(2.575087762377505), np.float64(3.2683835315374905), np.float64(17.834814755447084), np.float64(1.0034536185268923)]"
Larry Nance Jr.,PTS,24,6.284182274618135,5.341666666666666,-17.644597964770092,"{'Last_Game': 5, 'MA_10': 2, 'Best_5_Avg': 4, 'Median_5': 4, 'Median_10': 2, 'Median_7': 1, 'Season_Avg': 3, 'Linear_Trend': 1, 'MA_3': 1}",1,"[np.float64(6.314196958835119), np.float64(8.34784654491335), np.float64(7.82733685578474), np.float64(6.481900574863113), np.float64(3.5020742013291812), np.float64(5.066873258914065), np.float64(8.508129821470986), np.float64(12.563045479746751), np.float64(10.6679030801206), np.float64(6.659634713664969), np.float64(11.027906789895454), np.float64(6.6114380201117555), np.float64(6.588874642563297), np.float64(0.2479627073669981), np.float64(1.5214410944658852), np.float64(7.894450520788428), np.float64(5.051550394993496), np.float64(9.697774085193226), np.float64(4.721157199919988), np.float64(3.5091516182390485), np.float64(8.172087806559638), np.float64(2.0356157123159946), np.float64(4.779633177337217), np.float64(3.022389331441895)]"
Chris Duarte,PTS,17,2.7588141419452556,2.0588235294117645,-33.999544037341,"{'Median_10': 1, 'Last_Game': 1, 'Season_Avg': 1, 'MA_10': 3, 'MA_5': 1, 'Linear_Trend': 1, 'Best_5_Avg': 2, 'Median_7': 1, 'Median_5': 4, 'MA_7': 1}",1,"[np.float64(0.9326709525231873), np.float64(1.0106377007965595), np.float64(2.2986131150614506), np.float64(5.423039990442491), np.float64(2.4406858949979178), np.float64(1.9188329971306661), np.float64(4.257456565945715), np.float64(1.0107602006940581), np.float64(4.00654808892937), np.float64(1.7118898990212208), np.float64(4.0964244979477415), np.float64(3.509831209963444), np.float64(1.1588152198590396), np.float64(2.1605197200549764), np.float64(4.115123097298865), np.float64(3.575652782597726), np.float64(3.272338479804922)]"
Jusuf Nurkić,PTS,51,4.856681519527619,4.6000000000000005,-5.580033033209101,"{'Best_5_Avg': 4, 'Median_5': 5, 'Season_Avg': 9, 'Median_7': 4, 'Median_10': 3, 'Last_Game': 7, 'MA_10': 3, 'MA_3': 4, 'MA_7': 2, 'EMA': 1, 'MA_5': 3, 'Linear_Trend': 2}",4,"[np.float64(1.7375627634014101), np.float64(6.1394696322659446), np.float64(8.52565798480314), np.float64(9.781339017399821), np.float64(0.8682969165692267), np.float64(8.96821190698082), np.float64(5.938833974409576), np.float64(7.848289086423202), np.float64(1.4159565580146065), np.float64(15.591270808143562), np.float64(10.317783980679202), np.float64(7.942008469321793), np.float64(3.533042177235588), np.float64(5.148450064943001), np.float64(1.6288795278720656), np.float64(5.51586508834235), np.float64(0.005741574912748959), np.float64(2.878335830862028), np.float64(0.5342563850358797), np.float64(3.2828126632647514), np.float64(8.821394410137458), np.float64(3.718792447627173), np.float64(8.23716179232994), np.float64(4.696632103795485), np.float64(0.8035633305624383), np.float64(0.05617967340406338), np.float64(10.053249405017379), np.float64(0.18046291763240951), np.float64(1.3966507684768583), np.float64(2.1471645036099005), np.float64(6.203125131826477), np.float64(8.638458131333536), np.float64(2.628989666023859), np.float64(3.8714980958196517), np.float64(7.3098191228418266), np.float64(5.518037838244927), np.float64(5.281466541783738), np.float64(1.9461950485743493), np.float64(1.2928655665698479), np.float64(4.37429189100027), np.float64(5.030540382900419), np.float64(4.121615524578219), np.float64(4.697739403713154), np.float64(4.86393812275441), np.float64(3.438982559892324), np.float64(3.9198262796058785), np.float64(2.564853306891443), np.float64(7.54849401323005), np.float64(13.175820667734495), np.float64(1.2829778350793415), np.float64(2.267906602036529)]"
Mikal Bridges,REB,82,1.722348905088477,1.5341463414634147,-12.267575689391984,"{'MA_3': 7, 'Season_Avg': 10, 'EMA': 1, 'Best_5_Avg': 10, 'Median_5': 15, 'MA_10': 5, 'Linear_Trend': 7, 'Last_Game': 7, 'MA_5': 6, 'MA_7': 3, 'WMA_5': 1, 'Median_10': 3, 'Median_7': 3}",4,"[np.float64(3.5708275900215996), np.float64(2.0405876419910154), np.float64(3.1150079369656103), np.float64(0.43390405435973145), np.float64(3.2210625464268725), np.float64(1.779047623948296), np.float64(2.4858827960324996), np.float64(1.2551391808468244), np.float64(3.1491679804425075), np.float64(0.5077217660275064), np.float64(1.5825777826523897), np.float64(0.16131323941071418), np.float64(0.8427914777741643), np.float64(2.7961437409645606), np.float64(2.271440335349798), np.float64(1.9654171022402949), np.float64(2.2383286554694717), np.float64(0.8841095077735499), np.float64(2.352520043545062), np.float64(0.23774483227262522), np.float64(2.247904716210024), np.float64(0.849762136341996), np.float64(1.0687038759674685), np.float64(1.0116082206067452), np.float64(0.05366054299472234), np.float64(3.030710703563937), np.float64(2.362884881264761), np.float64(3.9822267355980183), np.float64(2.426095167044876), np.float64(2.114360054336421), np.float64(0.43289799404446905), np.float64(0.34567016883274837), np.float64(3.11264990100066), np.float64(2.693145739045066), np.float64(0.4057895094193422), np.float64(0.6137789729908958), np.float64(1.5745090569680729), np.float64(0.9568211039205279), np.float64(2.933379484147524), np.float64(1.6683548790070302), np.float64(1.3058952058460842), np.float64(1.1551941166693753), np.float64(1.0384262759489262), np.float64(2.236784518319336), np.float64(2.1170858529683363), np.float64(2.0114510294731076), np.float64(1.712043791541046), np.float64(1.0346805200854483), np.float64(1.9640657432691682), np.float64(0.6401035640220782), np.float64(1.4681765400861164), np.float64(0.38239972570739234), np.float64(1.5789286748820404), np.float64(0.6730439573434084), np.float64(6.210498652581744), np.float64(3.883370284159133), np.float64(4.531701527402145), np.float64(2.1443162568285112), np.float64(1.1376086164890027), np.float64(0.853850917438403), np.float64(0.41638450651763215), np.float64(0.8139548324162695), np.float64(0.05634276659481685), np.float64(1.390009307673301), np.float64(0.32728103018502175), np.float64(1.4781880803851966), np.float64(3.76063309029332), np.float64(0.5493569467335044), np.float64(0.559251827257091), np.float64(1.581051362682791), np.float64(3.7910057650232805), np.float64(0.22682431094305677), np.float64(1.202655824637393), np.float64(1.8915121028571336), np.float64(1.912903965249534), np.float64(1.4243898632884284), np.float64(0.2437074726397297), np.float64(2.5612899626214443), np.float64(0.07268413535172868), np.float64(2.337684922940383), np.float64(2.142462746886334), np.float64(3.637759945196546)]"
Buddy Hield,REB,82,1.7884225137998604,1.6195121951219513,-10.42970341234077,"{'MA_3': 11, 'MA_7': 6, 'Linear_Trend': 8, 'Median_10': 4, 'Best_5_Avg': 9, 'Median_7': 7, 'MA_5': 7, 'Median_5': 14, 'Last_Game': 8, 'Season_Avg': 6, 'MA_10': 1}",1,"[np.float64(0.47130495974845577), np.float64(0.9289984579757027), np.float64(0.9272554213609361), np.float64(4.152834197247059), np.float64(2.697730377383934), np.float64(2.8503161780439346), np.float64(0.3629432524520544), np.float64(0.8018081869061762), np.float64(3.680326403526651), np.float64(0.18524428742323273), np.float64(4.202243169629973), np.float64(0.7221819599303432), np.float64(2.718029139590933), np.float64(1.912220824035983), np.float64(2.0952563875143047), np.float64(3.188445954152149), np.float64(1.07470917090716), np.float64(1.0612716847539883), np.float64(2.9196189600137004), np.float64(0.789070864280875), np.float64(1.0731087825675387), np.float64(1.075429658455655), np.float64(0.07554784419079574), np.float64(0.12457500386885201), np.float64(4.218205249860211), np.float64(0.27826068104469304), np.float64(0.8581979871602043), np.float64(0.3042879510977978), np.float64(4.1695625653775865), np.float64(5.366401046756099), np.float64(4.612343912003001), np.float64(0.9974698734880247), np.float64(3.247200346194134), np.float64(1.1218395021807477), np.float64(0.39463335301873803), np.float64(4.565231292731953), np.float64(0.44751687695904163), np.float64(0.7639047188004993), np.float64(3.1637634700831905), np.float64(3.4979291587587076), np.float64(2.1008997851758977), np.float64(1.4958801337772578), np.float64(0.3671174722413588), np.float64(1.5967647203499826), np.float64(0.31133062089546515), np.float64(0.6153305170006904), np.float64(1.2142478588410142), np.float64(1.2684563821580754), np.float64(3.1243476234669423), np.float64(0.8441134033913724), np.float64(1.3385124736256335), np.float64(1.2701173651603037), np.float64(2.92987967456805), np.float64(2.081271529330958), np.float64(3.7297570498630845), np.float64(1.3018349365853172), np.float64(1.6721290240689344), np.float64(1.490196839128815), np.float64(2.4495203070416918), np.float64(1.187598618719809), np.float64(1.8474691279095121), np.float64(2.319306207054882), np.float64(3.2218578282594637), np.float64(0.04601905679850837), np.float64(2.252720068548963), np.float64(0.11332896920903934), np.float64(2.2470041220130685), np.float64(3.6544283854463826), np.float64(3.0038223272420943), np.float64(1.5197854491951035), np.float64(2.4522534893261367), np.float64(1.0930744426043546), np.float64(0.9915234945257323), np.float64(1.1798480577610366), np.float64(1.2358568287156322), np.float64(1.2314006491628282), np.float64(2.068372737097696), np.float64(1.6010867847821402), np.float64(0.4512018661236441), np.float64(0.3289269961079495), np.float64(0.060966935445469606), np.float64(3.2438668613932604)]"
Royce O'Neale,REB,75,1.942561794153659,1.84,-5.574010551829291,"{'MA_5': 5, 'Linear_Trend': 6, 'Best_5_Avg': 14, 'Last_Game': 8, 'EMA': 1, 'Median_5': 15, 'Season_Avg': 9, 'Median_10': 2, 'MA_3': 6, 'Median_7': 4, 'MA_10': 3, 'MA_7': 1}",1,"[np.float64(0.09420474059334705), np.float64(0.9792629600860936), np.float64(3.9538361042523835), np.float64(2.9498278357775796), np.float64(0.30315721631989767), np.float64(0.585635421872932), np.float64(2.6394232683430134), np.float64(0.15727613913215777), np.float64(2.0714337328344463), np.float64(2.105353961831807), np.float64(4.362406163237991), np.float64(1.6468079774714877), np.float64(0.7176592733239362), np.float64(2.130559388022239), np.float64(0.7890946023094232), np.float64(2.3971159324517766), np.float64(2.8992824974967313), np.float64(2.9782108498653157), np.float64(4.228605028087265), np.float64(0.30516235051862317), np.float64(1.6032180156363678), np.float64(1.745587121735718), np.float64(0.11921234046310047), np.float64(3.252441456884932), np.float64(2.8015710871015242), np.float64(0.27296416216061825), np.float64(3.084779166738703), np.float64(3.588991924321613), np.float64(2.849223840793572), np.float64(0.5964445991554337), np.float64(4.908398779069252), np.float64(1.478243187016412), np.float64(1.0160179797890363), np.float64(0.931460216322332), np.float64(0.6893967198214357), np.float64(0.5127351561430844), np.float64(1.624978049256037), np.float64(1.4856856281138366), np.float64(3.097066980968383), np.float64(0.3877832318362522), np.float64(2.7664312029915834), np.float64(1.4562853918298817), np.float64(0.3888495164760002), np.float64(0.6494242406672663), np.float64(1.6661707392050413), np.float64(2.40430305640108), np.float64(1.8677300163101656), np.float64(0.4767515649150882), np.float64(1.273243430797307), np.float64(0.20704332465221675), np.float64(1.2556929441076443), np.float64(1.0328067925691027), np.float64(3.709699520574083), np.float64(1.2928207054337006), np.float64(0.8894188315672586), np.float64(1.2964261493121114), np.float64(3.3580755037673438), np.float64(3.938347369271165), np.float64(0.6931177384533918), np.float64(0.8782974187795478), np.float64(2.2283821530727783), np.float64(0.38038141960835414), np.float64(5.323789364937895), np.float64(4.310660077600358), np.float64(1.8040740522867535), np.float64(4.692816787168236), np.float64(2.972785592638708), np.float64(3.283007235232522), np.float64(1.5894285138148225), np.float64(1.5212684878617146), np.float64(2.924520111052601), np.float64(3.0107984765129627), np.float64(3.706216120523842), np.float64(1.0083238122909357), np.float64(1.0942318116849057)]"
